phewas_string,x,y,p_values,odds_ratios,snps,cluster
Otalgia,2,2,"[0.04103, 0.04253]","[0.614, 1.879]","['B_3501', 'B_3901']",1
Other CNS infection and poliomyelitis,3,3,"[0.01016, 0.04545, 0.04793, 0.01797, 0.002502, 0.002468, 0.04138]","[2.367, 1.706, 2.489, 1.634, 1.888, 1.928, 1.563]","['A_2601', 'B_3501', 'B_4002', 'DQA1_0101', 'DQB1_0501', 'DRB1_0101', 'DRB1_0401']",1
Other abnormal blood chemistry,6,0,"[0.02692, 0.01458]","[1.14, 1.165]","['DPA1_0103', 'DPA1_0201']",1
Other and unspecified disorders of back,5,1,"[0.02691, 0.04787, 0.02282, 0.03991]","[2.392, 2.493, 0.313, 0.504]","['B_3701', 'B_4002', 'C_0303', 'C_0401']",1
Other conditions of brain,4,5,"[0.03262, 0.0004335, 0.02429, 0.009872, 0.01065, 0.001224, 0.02053]","[1.339, 1.488, 0.835, 1.486, 1.568, 1.762, 1.269]","['A_2601', 'A_6801', 'DPB1_0201', 'DPB1_1001', 'DPB1_1401', 'DQB1_0502', 'DRB1_0404']",1
"Other conditions of brain, NOS",4,5,"[0.003879, 0.02043, 0.03893]","[1.461, 0.588, 1.268]","['A_6801', 'DPB1_0601', 'DRB1_1101']",1
Other diseases of lung,5,4,"[0.00987, 0.03936, 0.01484, 0.02384, 0.001771, 0.01626, 0.00638, 0.01697, 0.007813, 0.01153]","[0.693, 1.194, 1.398, 0.834, 0.824, 0.878, 0.845, 1.255, 1.42, 0.872]","['A_2301', 'A_6801', 'B_3901', 'B_4403', 'C_0401', 'DQA1_0201', 'DQB1_0202', 'DQB1_0503', 'DRB1_0407', 'DRB1_0701']",1
"Other diseases of respiratory system, not elsewhere classified",4,3,"[0.01802, 0.02122, 0.04062]","[1.283, 0.811, 1.302]","['B_5101', 'C_0401', 'DQA1_0401']",1
Other disorders of biliary tract,2,3,[0.03683],[1.53],['DPA1_0202'],1
Other disorders of bladder,2,3,"[0.004011, 0.0244, 0.008383, 0.03973, 0.01666, 0.03962]","[1.614, 1.335, 0.789, 1.174, 0.794, 1.242]","['B_4901', 'DPA1_0202', 'DQB1_0501', 'DQB1_0602', 'DRB1_0101', 'DRB1_1301']",1
Other disorders of bone and cartilage,0,2,"[0.0386, 0.01817, 0.03406, 0.04401, 0.04229, 0.03147]","[1.577, 2.305, 1.604, 0.555, 1.63, 0.533]","['A_0201', 'B_1402', 'DQA1_0101', 'DQB1_0602', 'DRB1_0101', 'DRB1_1501']",1
Other disorders of gallbladder,3,1,"[0.04718, 0.01817, 0.04328, 0.04305, 0.02148, 0.03845]","[0.429, 0.447, 0.502, 0.502, 2.916, 1.973]","['C_0602', 'DQA1_0101', 'DQA1_0201', 'DRB1_0701', 'DRB1_1201', 'DRB1_1302']",1
Other disorders of intestine,1,5,"[0.02365, 0.04054, 0.01468]","[1.17, 1.388, 1.551]","['A_0101', 'C_0704', 'DRB1_0103']",1
Other disorders of male genital organs,6,2,"[0.004844, 0.03613, 0.008133, 0.04571, 0.005704, 0.03061, 0.009734]","[1.881, 2.001, 1.588, 0.707, 1.621, 0.66, 1.601]","['A_3101', 'B_3901', 'DQA1_0103', 'DQB1_0501', 'DQB1_0603', 'DRB1_0101', 'DRB1_1301']",1
Other disorders of peritoneum,6,3,"[0.005595, 0.03715, 0.0371, 0.01665]","[1.743, 1.329, 0.706, 1.941]","['A_3101', 'B_4402', 'DRB1_0101', 'DRB1_1201']",1
Other disorders of stomach and duodenum,1,2,"[0.006054, 0.003259, 0.03098, 0.002383, 0.03797, 0.004396]","[0.714, 1.768, 1.428, 1.835, 0.542, 1.842]","['DQA1_0102', 'DQA1_0401', 'DQB1_0303', 'DQB1_0402', 'DQB1_0604', 'DRB1_0801']",1
Other infectious and parasitic diseases,0,4,"[0.04125, 0.02094, 0.000854, 0.02136]","[1.615, 1.54, 1.907, 1.538]","['DPB1_0101', 'DQA1_0201', 'DQB1_0202', 'DRB1_0701']",1
Other open wound of head and face,1,3,"[0.04046, 0.0399]","[1.898, 1.596]","['B_4901', 'B_5701']",1
Other retinal disorders,1,6,"[0.01825, 0.04792, 0.02223, 0.0308, 0.006879, 0.02138, 0.02255, 0.006842, 0.03753, 0.02583, 0.02796, 0.03833]","[1.149, 0.789, 0.783, 0.769, 1.179, 1.292, 0.849, 1.461, 1.15, 0.868, 1.159, 0.867]","['A_0201', 'A_2902', 'B_4403', 'C_1601', 'DPA1_0103', 'DPA1_0202', 'DPB1_0201', 'DPB1_1301', 'DQB1_0201', 'DQB1_0301', 'DRB1_0301', 'DRB1_1501']",1
Other specified diffuse diseases of connective tissue,3,7,"[0.009741, 0.047, 0.01975]","[2.622, 0.497, 1.938]","['DPB1_1001', 'DQB1_0202', 'DRB1_0404']",1
Other symptoms involving abdomen and pelvis,1,5,"[0.0432, 0.02731, 0.02324, 0.0367, 0.02104]","[1.258, 0.508, 0.665, 1.434, 0.582]","['A_2902', 'C_1402', 'DQB1_0503', 'DRB1_0901', 'DRB1_1401']",1
Other symptoms/disorders or the urinary system,8,1,"[0.009001, 0.02627, 0.04638, 0.04314, 0.03457, 0.04866, 0.02396]","[1.231, 1.265, 0.918, 1.189, 1.08, 1.082, 1.137]","['A_2601', 'A_3001', 'B_0801', 'B_5501', 'DQA1_0102', 'DQB1_0602', 'DRB1_1101']",1
"Overweight, obesity and other hyperalimentation",2,7,"[0.03478, 0.02532, 0.02454, 0.04225, 0.03547, 0.005241]","[0.802, 0.841, 0.832, 0.909, 0.807, 1.395]","['A_2501', 'A_2902', 'C_0802', 'DPB1_0201', 'DPB1_1101', 'DQB1_0502']",1
"Pain, swelling or discharge of eye",2,2,"[0.04947, 0.003594]","[0.592, 3.157]","['A_0301', 'DRB1_0103']",1
Papanicolaou smear of cervix or vagina with atypical squamous cells,2,4,"[0.04046, 0.03598, 0.0417, 0.01393, 0.04101, 0.02668, 0.04875, 0.026, 0.009944]","[1.346, 1.442, 1.268, 0.59, 1.269, 1.435, 0.246, 0.609, 1.373]","['A_2402', 'B_5101', 'DQA1_0102', 'DQA1_0103', 'DQB1_0301', 'DRB1_1101', 'DRB1_1201', 'DRB1_1301', 'DRB1_1501']",1
Paralysis/spasm of vocal cords or larynx,4,3,"[0.03364, 0.02448]","[0.651, 0.48]","['DPB1_0402', 'DRB1_1101']",1
Paraproteinemia,1,2,"[0.005734, 0.01456, 0.03815, 0.047, 0.01123, 0.00252, 0.009787, 0.001675]","[1.37, 0.574, 1.336, 0.722, 0.687, 1.799, 1.708, 1.943]","['A_0201', 'B_3501', 'C_0304', 'C_0401', 'DPB1_0201', 'DQA1_0401', 'DQB1_0402', 'DRB1_0801']",1
Pathologic fracture of femur,0,5,"[0.0347, 0.03144, 0.04707]","[1.819, 1.759, 0.534]","['B_1501', 'C_0602', 'DQA1_0101']",1
Pathologic fracture of vertebrae,0,2,"[0.009935, 0.03428, 0.04331, 0.03512, 0.006334]","[1.504, 1.731, 1.773, 0.415, 0.347]","['A_0201', 'A_6801', 'B_1402', 'B_1801', 'B_3501']",1
Pelvic inflammatory disease (PID),6,4,[0.003856],[3.993],['B_3801'],1
Peptic ulcer (excl. esophageal),6,2,"[0.02548, 0.04648, 0.03541, 0.04743, 0.001541, 0.02651, 0.04362, 0.04087, 0.03703]","[0.63, 0.806, 1.255, 0.708, 1.371, 1.324, 0.801, 1.299, 1.318]","['A_2902', 'B_0702', 'B_4402', 'B_4403', 'DPB1_0201', 'DQA1_0103', 'DQB1_0602', 'DQB1_0603', 'DRB1_1301']",1
"Peptic ulcer, site unspecified",1,5,"[0.04526, 0.03162, 0.01585, 0.01182, 0.01573]","[0.579, 1.525, 0.584, 0.503, 0.583]","['A_2402', 'C_0304', 'DQA1_0201', 'DQB1_0202', 'DRB1_0701']",1
Periapical abscess,6,3,"[0.01751, 0.008182]","[2.465, 1.966]","['A_3101', 'C_0701']",1
Periodontitis (acute or chronic),8,2,"[0.004855, 0.00222, 0.04209, 0.01314, 0.02664, 0.0003158]","[1.962, 3.364, 2.13, 1.796, 2.403, 3.838]","['A_2402', 'A_3001', 'B_1302', 'C_0602', 'DPB1_1001', 'DPB1_1701']",1
Peripheral or central vertigo,2,2,"[0.01834, 0.04452, 0.01498]","[1.437, 0.435, 0.332]","['B_4001', 'C_1502', 'DPB1_0501']",1
Peripheral retinal degenerations,2,1,"[0.02465, 0.0247, 0.0246, 0.0201, 0.02466]","[1.982, 0.378, 0.263, 2.44, 0.378]","['A_2402', 'DQA1_0201', 'DQB1_0202', 'DQB1_0604', 'DRB1_0701']",1
Peritoneal adhesions (postoperative) (postinfection),3,1,"[0.01485, 0.03253, 0.04862, 0.00691]","[0.291, 0.513, 2.053, 2.429]","['C_1203', 'DQB1_0603', 'DRB1_0103', 'DRB1_1201']",1
Peritonitis and retroperitoneal infections,3,1,[0.006725],[1.944],['DRB1_1201'],1
Pernicious anemia,9,0,"[0.02851, 0.003409, 0.04019, 0.03908, 0.03341, 0.04808]","[2.26, 1.651, 0.474, 1.441, 1.408, 1.359]","['B_3901', 'B_4402', 'B_5101', 'C_0501', 'C_0702', 'DQB1_0301']",1
Persistent vomiting,5,0,"[0.01817, 0.01081]","[2.164, 2.039]","['DPB1_0101', 'DRB1_0401']",1
Pneumonia,4,3,"[0.02368, 0.00016, 0.02944, 0.01045, 0.0002972]","[1.163, 0.781, 0.746, 1.201, 0.831]","['B_2705', 'B_3501', 'B_3801', 'C_0102', 'C_0401']",1
Poisoning by agents primarily affecting blood constituents,0,1,"[0.01803, 0.006412, 0.02097, 0.01732, 0.01116, 0.01893]","[2.621, 4.163, 0.189, 2.502, 3.769, 3.409]","['A_3101', 'B_1401', 'C_0602', 'C_0802', 'C_1402', 'DRB1_0103']",1
Poisoning by agents primarily affecting the cardiovascular system,1,3,"[0.02529, 0.01558]","[1.498, 0.486]","['A_1101', 'B_4403']",1
Poisoning by primarily systemic agents,1,3,"[0.02752, 0.02521, 0.04555, 0.04097]","[1.322, 0.531, 0.677, 0.651]","['A_2902', 'C_0704', 'DQA1_0401', 'DQB1_0402']",1
Polyarteritis nodosa and allied conditions,1,1,"[0.02375, 0.04343, 0.02905, 0.002874, 0.02095, 0.04003, 0.004483, 0.0293]","[1.352, 0.809, 0.78, 0.32, 1.253, 0.616, 1.358, 0.637]","['C_0303', 'DPA1_0103', 'DPA1_0201', 'DPB1_1101', 'DQB1_0301', 'DQB1_0604', 'DRB1_0401', 'DRB1_1302']",1
Polycystic ovaries,3,7,[0.008479],[2.538],['DPB1_1001'],1
Portal hypertension,7,3,"[0.0125, 0.03791, 0.002956, 0.006333, 0.01964, 0.006761, 0.02007, 0.00289, 0.02661]","[0.709, 1.293, 1.574, 1.432, 1.31, 1.403, 1.591, 0.685, 1.517]","['A_0301', 'B_0801', 'B_3501', 'C_0401', 'C_0701', 'DPB1_0301', 'DQA1_0401', 'DQB1_0301', 'DQB1_0604']",1
Postlaminectomy syndrome,6,2,"[0.03629, 0.008908, 0.005117, 0.006512, 0.0227, 0.02255, 0.01582, 0.02523, 0.008653]","[1.33, 0.459, 0.544, 1.617, 0.713, 0.649, 1.544, 1.8, 1.621]","['A_0201', 'B_3501', 'C_0401', 'DQA1_0103', 'DQA1_0301', 'DQB1_0302', 'DQB1_0603', 'DRB1_0801', 'DRB1_1301']",1
Postnasal drip,6,6,"[0.04037, 0.01385, 0.02793, 0.04068, 0.04994, 0.03099, 0.02422, 0.003238]","[2.395, 2.085, 1.973, 2.258, 2.476, 1.866, 0.5, 2.579]","['A_3001', 'A_3201', 'A_6801', 'B_3503', 'B_4002', 'C_0202', 'DPB1_0301', 'DPB1_1101']",1
Postoperative infection,1,4,"[0.02245, 0.009013, 0.01033, 0.00567, 0.0002136, 0.03275]","[1.314, 1.204, 1.372, 1.544, 1.459, 1.492]","['B_5701', 'DPA1_0103', 'DPA1_0202', 'DPB1_1001', 'DQB1_0303', 'DRB1_0103']",1
Precocious sexual development and puberty NEC,4,6,"[0.01232, 0.002333, 0.005636, 0.02713, 0.02008, 0.008581]","[2.832, 3.572, 3.104, 0.315, 3.455, 4.084]","['A_3101', 'C_1502', 'DPB1_0401', 'DPB1_0402', 'DRB1_0901', 'DRB1_1201']",1
Primary open angle glaucoma,2,2,"[0.02398, 0.007544, 0.04949, 0.002573, 0.02015]","[0.512, 0.38, 0.781, 0.393, 0.768]","['A_3201', 'B_1402', 'C_0701', 'C_0802', 'DQA1_0501']",1
Psoriasis,5,5,"[0.00025, 0.02695, 0.02032, 3.089e-05, 0.04411, 1.092e-05, 0.03662, 0.001093, 0.02415, 0.03547, 3.713e-12, 0.02429, 0.03227, 0.0005974, 0.002454, 0.02429, 0.0009398]","[1.48, 0.534, 0.74, 2.169, 1.413, 2.537, 0.67, 1.704, 1.46, 0.714, 2.201, 0.752, 0.44, 1.472, 1.583, 0.601, 1.453]","['A_0201', 'A_6801', 'B_0702', 'B_1302', 'B_2705', 'B_3701', 'B_4001', 'B_5701', 'C_0202', 'C_0304', 'C_0602', 'C_0702', 'DPB1_0601', 'DQA1_0201', 'DQB1_0303', 'DRB1_0404', 'DRB1_0701']",1
Psoriasis and related disorders,5,5,"[0.0005786, 0.02961, 0.02287, 8.179e-05, 0.03377, 2.68e-05, 0.01987, 0.0006992, 0.01849, 0.01624, 1.427e-11, 0.02528, 0.02431, 0.001013, 0.04631, 0.001223, 0.01437, 0.001556]","[1.433, 0.551, 0.749, 2.076, 1.427, 2.428, 0.64, 1.718, 1.472, 0.681, 2.131, 0.758, 0.422, 1.44, 0.801, 1.613, 0.575, 1.421]","['A_0201', 'A_6801', 'B_0702', 'B_1302', 'B_2705', 'B_3701', 'B_4001', 'B_5701', 'C_0202', 'C_0304', 'C_0602', 'C_0702', 'DPB1_0601', 'DQA1_0201', 'DQA1_0301', 'DQB1_0303', 'DRB1_0404', 'DRB1_0701']",1
Psoriasis vulgaris,5,5,"[0.009633, 0.01389, 1.714e-06, 2.865e-06, 0.0144, 0.001404, 0.0289, 2.391e-13, 0.04442, 0.0009818, 0.005684, 0.008154, 0.001598]","[1.364, 1.983, 2.557, 2.882, 0.565, 1.78, 0.666, 2.503, 0.403, 1.517, 1.603, 0.471, 1.492]","['A_0201', 'A_3001', 'B_1302', 'B_3701', 'B_4001', 'B_5701', 'C_0304', 'C_0602', 'DPB1_0601', 'DQA1_0201', 'DQB1_0303', 'DRB1_0404', 'DRB1_0701']",1
Psoriatic arthropathy,3,2,"[0.000588, 0.005605, 0.01544, 0.005121, 0.01631, 0.01577, 0.04345, 0.002543, 0.01413, 0.008056, 0.01279, 0.001497, 0.004066]","[1.88, 1.997, 2.58, 2.044, 1.845, 0.364, 0.554, 1.81, 1.678, 1.62, 1.815, 1.804, 1.751]","['A_0201', 'B_2705', 'B_3901', 'B_5701', 'C_0202', 'C_0303', 'C_0304', 'C_0602', 'DPB1_0401', 'DQA1_0101', 'DQB1_0303', 'DQB1_0501', 'DRB1_0101']",1
Pulmonary collapse; interstitial and compensatory emphysema,4,3,"[0.02629, 0.00387, 0.04073, 0.01218, 0.02851, 0.03655, 0.02833]","[1.201, 1.217, 0.838, 0.742, 1.281, 0.906, 0.814]","['A_2501', 'A_6801', 'B_1402', 'B_3503', 'B_3901', 'C_0401', 'DPB1_0501']",1
Pulmonary congestion and hypostasis,4,3,"[0.008721, 0.03916, 0.04418, 0.007276, 0.006155, 0.04301]","[1.411, 1.38, 0.758, 1.274, 1.591, 1.388]","['A_6801', 'B_1302', 'B_4403', 'C_0602', 'C_0704', 'DRB1_1104']",1
Regional enteritis,7,0,"[0.02331, 0.017, 0.01002, 0.02059, 0.02623, 0.0009726, 0.03753, 0.0005361]","[0.358, 0.665, 2.052, 1.591, 1.407, 1.747, 0.759, 2.362]","['A_2301', 'A_2402', 'B_1401', 'B_1402', 'B_3501', 'C_0802', 'DQB1_0602', 'DRB1_0103']",1
Respiratory failure,5,4,"[0.0183, 0.01043, 0.04876, 0.01403, 0.01024, 0.01092, 0.00827, 0.03038, 0.04006, 0.0225, 0.02101, 0.04205]","[0.737, 1.265, 0.826, 1.228, 0.618, 1.451, 1.246, 1.128, 1.135, 0.833, 1.382, 1.119]","['A_2601', 'A_6801', 'B_1801', 'B_2705', 'B_3801', 'B_3901', 'C_0202', 'DQA1_0201', 'DQB1_0202', 'DQB1_0603', 'DRB1_0407', 'DRB1_0701']",1
"Respiratory failure, insufficiency, arrest",4,3,"[0.009334, 0.02103, 0.02801, 0.009789]","[0.681, 1.337, 1.168, 0.844]","['B_3801', 'B_3901', 'C_0202', 'DQB1_0603']",1
Respiratory insufficiency,7,1,"[0.04705, 0.001303, 0.01876, 0.01721, 0.01628, 0.04965, 0.04421, 0.02271]","[1.403, 2.167, 1.436, 0.659, 0.746, 0.819, 0.565, 0.39]","['A_3201', 'B_4002', 'C_0202', 'C_0303', 'DPB1_0201', 'DQA1_0301', 'DQB1_0503', 'DRB1_1401']",1
Reticulosarcoma,3,4,"[0.003315, 0.03009, 0.01322]","[2.175, 1.438, 1.535]","['DPB1_1101', 'DQB1_0501', 'DRB1_0101']",1
Retinal detachment with retinal defect,6,2,"[0.04347, 0.005372, 0.03726, 0.02776, 0.006516, 0.04136, 0.03781, 0.01635]","[0.718, 1.695, 2.147, 0.673, 1.745, 0.624, 1.556, 1.681]","['A_0201', 'A_2402', 'DPB1_1701', 'DQA1_0102', 'DQA1_0103', 'DQB1_0302', 'DQB1_0603', 'DRB1_1301']",1
Retinal detachments and defects,2,1,"[0.01819, 0.00286, 0.03193, 0.03556, 0.02102]","[1.452, 0.648, 0.704, 1.706, 0.688]","['A_2402', 'DQA1_0102', 'DQB1_0602', 'DRB1_0801', 'DRB1_1501']",1
Rhabdomyolysis,5,0,"[0.001739, 0.04177]","[2.422, 1.655]","['A_1101', 'DQA1_0501']",1
Rotator cuff (capsule) sprain,1,3,"[0.04038, 0.02773]","[1.343, 1.519]","['DQA1_0102', 'DQB1_0603']",1
Sacroiliitis NEC,6,3,"[0.03795, 0.02955]","[1.8, 1.537]","['A_3101', 'C_0304']",1
Sarcoidosis,0,0,"[0.0009722, 0.026, 0.02514, 0.002063, 0.01143, 0.01435, 0.03585, 0.04884, 0.008091, 0.003156, 0.01673, 0.03161]","[1.528, 1.362, 0.56, 2.064, 0.61, 1.415, 0.696, 0.739, 1.395, 0.591, 0.639, 1.477]","['A_0101', 'B_0801', 'B_3501', 'B_5501', 'C_0401', 'DPB1_0301', 'DPB1_0402', 'DQA1_0101', 'DQA1_0501', 'DQB1_0501', 'DRB1_0101', 'DRB1_1101']",1
Seborrheic keratosis,7,0,"[0.03055, 0.02738, 0.009025, 0.01506, 0.01016]","[1.257, 1.343, 1.269, 0.744, 0.718]","['B_1402', 'B_3701', 'C_0802', 'DQA1_0401', 'DQB1_0402']",1
Secondary malignancy of respiratory organs,8,4,"[0.02835, 0.04367, 0.006717]","[1.175, 1.133, 1.572]","['B_4402', 'DQA1_0301', 'DRB1_0407']",1
Secondary thrombocytopenia,2,6,"[0.0426, 0.04638, 0.02296, 0.04242, 0.03928, 0.02733]","[0.783, 1.736, 1.723, 0.793, 0.589, 1.286]","['B_0702', 'B_1401', 'B_3503', 'C_0701', 'DPA1_0202', 'DPB1_0402']",1
Senile cataract,2,2,"[0.03976, 0.03694, 0.04197, 0.01229]","[0.791, 0.842, 0.82, 0.881]","['B_1402', 'B_4403', 'C_0802', 'DQB1_0301']",1
Sepsis and SIRS,1,3,"[0.01178, 0.01669, 0.03778]","[1.225, 1.49, 0.732]","['A_1101', 'B_3901', 'DQB1_0402']",1
Shock,4,0,"[0.008517, 0.02114, 0.04731, 0.02306, 0.03253]","[1.373, 1.48, 1.176, 0.833, 0.844]","['A_3201', 'B_3701', 'C_0501', 'DQB1_0602', 'DRB1_1501']",1
Skull and face fracture and other intercranial injury,1,3,"[0.01711, 0.0302, 0.02644, 0.03091]","[0.732, 1.278, 0.505, 0.574]","['A_0101', 'A_0201', 'DQB1_0604', 'DRB1_1302']",1
Solitary pulmonary nodule,4,3,"[0.01773, 0.034, 0.007507, 0.03161]","[1.941, 0.522, 2.161, 1.577]","['B_1801', 'B_4402', 'DQB1_0604', 'DRB1_0401']",1
Splenomegaly,7,2,"[0.006722, 0.006891, 0.01598, 0.03513, 0.01647]","[0.416, 0.354, 1.404, 1.607, 1.422]","['B_5101', 'B_5701', 'DPB1_0301', 'DQA1_0401', 'DQB1_0202']",1
Spondylosis and allied disorders,0,7,"[0.0438, 0.04338, 0.02375, 0.0104, 0.004411, 0.04189, 0.02052, 0.03512, 0.0368, 0.04831, 0.02302]","[1.128, 0.893, 1.272, 0.767, 1.262, 0.857, 0.765, 0.716, 1.185, 0.656, 1.212]","['A_0101', 'A_0201', 'A_6801', 'B_4403', 'C_0303', 'C_0401', 'C_1601', 'DPB1_0501', 'DQA1_0103', 'DRB1_0407', 'DRB1_1301']",1
Spondylosis with myelopathy,2,3,[0.04724],[0.366],['DPA1_0202'],1
Spondylosis without myelopathy,0,7,"[0.0417, 0.04115, 0.007441, 0.02447, 0.01726, 0.02333, 0.04758, 0.04486, 0.04024]","[1.135, 0.713, 1.339, 0.786, 1.227, 0.834, 1.334, 0.787, 0.711]","['A_0101', 'A_2501', 'A_6801', 'B_4403', 'C_0303', 'C_0401', 'C_0704', 'C_1601', 'DPB1_0501']",1
Spontaneous ecchymoses,1,2,"[0.009696, 0.03031, 0.0232]","[2.225, 2.405, 2.676]","['B_1501', 'DQA1_0401', 'DRB1_0801']",1
Sprains and strains,1,3,"[0.006391, 0.03363, 0.006179]","[1.604, 0.869, 1.608]","['C_1402', 'DQA1_0301', 'DQB1_0502']",1
Sprains and strains of back and neck,1,3,[0.02528],[0.752],['C_0401'],1
Stiffness of joint,1,2,"[0.04651, 0.007141, 0.02046, 0.01107, 0.002632]","[1.486, 0.723, 1.6, 1.935, 1.861]","['DQA1_0401', 'DQB1_0301', 'DQB1_0402', 'DRB1_0103', 'DRB1_0801']",1
Stomatitis and mucositis (ulcerative),1,5,"[0.01, 0.00734, 0.04438]","[1.621, 2.348, 0.478]","['A_0101', 'A_2501', 'B_1501']",1
Strabismus and other disorders of binocular eye movements,2,2,[0.03757],[1.507],['DQB1_0503'],1
Subarachnoid hemorrhage (injury),1,3,[0.03436],[1.843],['DQB1_0603'],1
Substance addiction and disorders,1,2,"[0.009095, 0.03811, 0.03904, 0.04329, 0.009066, 0.007362, 0.008746, 0.02034, 0.0348, 0.02044, 0.004068]","[0.524, 1.313, 0.738, 1.401, 1.231, 1.481, 1.266, 1.437, 0.75, 1.235, 1.591]","['A_2601', 'B_1801', 'B_4403', 'DPB1_0601', 'DQA1_0301', 'DQA1_0401', 'DQB1_0302', 'DQB1_0402', 'DQB1_0603', 'DRB1_0401', 'DRB1_0801']",1
Swelling of limb,5,0,"[0.04695, 0.003487, 0.02931, 0.04416, 0.03155]","[0.678, 1.435, 1.565, 0.78, 0.778]","['A_2601', 'A_3201', 'B_1401', 'B_3501', 'DQA1_0103']",1
Symptomatic menopause,6,2,"[0.02011, 0.04274, 0.01341, 0.0006965, 0.00952]","[1.218, 0.882, 1.234, 0.773, 1.255]","['DQA1_0103', 'DQA1_0301', 'DQB1_0603', 'DRB1_0401', 'DRB1_1301']",1
Symptoms involving female genital tract,0,6,"[0.03402, 0.01762, 0.03678, 0.04454, 0.02486]","[0.485, 2.253, 0.49, 1.935, 2.619]","['DQB1_0201', 'DQB1_0604', 'DRB1_0301', 'DRB1_1302', 'DRB1_1401']",1
Symptoms involving respiratory system and other chest symptoms,4,3,"[0.03016, 0.01906, 0.03494]","[1.291, 1.39, 1.397]","['B_5101', 'DQA1_0401', 'DRB1_0801']",1
Symptoms of the muscles,7,5,"[0.03962, 0.01546, 0.00158, 0.01982, 0.04038]","[1.564, 0.526, 2.995, 1.58, 2.23]","['A_1101', 'C_0501', 'C_1402', 'DPB1_0401', 'DQB1_0502']",1
Syncope and collapse,6,0,"[0.03612, 0.01488, 0.0303, 0.0005224, 0.04273, 0.0437, 0.02813]","[0.9, 1.191, 0.708, 0.478, 1.312, 0.814, 0.778]","['A_0201', 'A_1101', 'A_2301', 'B_3801', 'B_4901', 'C_1601', 'DPA1_0202']",1
Systemic inflammatory response syndrome (SIRS),1,3,"[0.01621, 0.0186, 0.04146, 0.006816, 0.03016, 0.02983, 0.01806, 0.001894, 0.04117]","[0.586, 0.406, 1.276, 0.256, 1.608, 0.623, 0.304, 2.244, 0.629]","['DQA1_0103', 'DQA1_0401', 'DQB1_0301', 'DQB1_0402', 'DQB1_0503', 'DQB1_0603', 'DRB1_0801', 'DRB1_1201', 'DRB1_1301']",1
Thyroid cancer,8,0,"[0.02222, 0.008936, 0.0448, 0.04694, 0.02876, 0.01162]","[1.679, 0.583, 0.555, 1.234, 0.539, 0.381]","['A_3001', 'B_2705', 'B_5501', 'C_0501', 'DPB1_1101', 'DPB1_1301']",1
Torsion dystonia,5,2,"[0.0274, 0.0207, 0.01904, 0.01392, 0.03, 0.0323]","[0.425, 2.472, 1.574, 1.528, 0.658, 1.488]","['B_3501', 'B_4002', 'C_0602', 'C_0701', 'DQB1_0301', 'DQB1_0302']",1
Toxic multinodular goiter,2,3,"[0.04649, 0.02376]","[0.565, 2.156]","['C_0701', 'DPA1_0202']",1
Traumatic amputation,1,3,"[0.01873, 0.02164]","[1.877, 1.915]","['DQA1_0301', 'DQB1_0302']",1
Traumatic and surgical subcutaneous emphysema,1,3,[0.04037],[0.232],['DPA1_0202'],1
Trigeminal nerve disorders [CN5],1,2,"[0.004387, 1.7e-05, 0.01389, 0.04094, 0.002167, 0.004384, 0.00617]","[0.532, 2.707, 0.531, 1.433, 2.211, 0.532, 2.165]","['DQA1_0201', 'DQA1_0401', 'DQB1_0202', 'DQB1_0302', 'DQB1_0402', 'DRB1_0701', 'DRB1_0801']",1
Ulceration of intestine,1,5,"[0.03496, 0.01995, 0.01376, 0.01353, 0.01963]","[0.5, 2.151, 0.415, 3.163, 0.451]","['B_0702', 'B_2705', 'DQB1_0602', 'DRB1_0103', 'DRB1_1501']",1
Umbilical hernia,6,2,"[0.04234, 0.0155, 0.01705, 0.02365]","[1.5, 1.5, 1.574, 1.545]","['B_3501', 'C_0401', 'DQA1_0103', 'DQB1_0603']",1
Unspecified osteomyelitis,2,3,"[0.04608, 0.0427, 0.00206, 0.02649]","[0.687, 0.745, 1.674, 1.578]","['B_3501', 'C_0401', 'DPA1_0202', 'DPB1_0501']",1
Urethral hypermobility/ISD,6,4,[0.005127],[2.834],['B_3801'],1
Urinary incontinence,6,2,"[0.008775, 0.04567, 0.03475, 0.02864]","[1.422, 1.19, 1.202, 1.218]","['B_5501', 'DQA1_0103', 'DQB1_0603', 'DRB1_1301']",1
"Vaginal enterocele, congenital or acquired",3,1,"[0.04867, 0.03511]","[0.427, 3.014]","['DQB1_0302', 'DRB1_1201']",1
Ventricular fibrillation and flutter,9,2,"[0.02039, 0.01134, 0.000107, 0.02693, 0.02287]","[2.055, 2.139, 3.523, 2.571, 2.639]","['A_3201', 'A_6801', 'C_0704', 'DPB1_1701', 'DRB1_1201']",1
Vertiginous syndromes and other disorders of vestibular system,2,2,"[0.03811, 0.006616]","[1.297, 0.398]","['B_4001', 'C_1502']",1
Vesicoureteral reflux,6,3,[0.002652],[2.18],['A_3101'],1
Viral hepatitis,0,4,"[0.01448, 0.03787, 0.004926, 0.03045]","[1.353, 1.231, 1.353, 1.241]","['A_1101', 'DQA1_0201', 'DQB1_0202', 'DRB1_0701']",1
Viral hepatitis B,3,4,"[0.03857, 0.04033, 0.02276, 0.03234]","[1.859, 1.585, 2.228, 2.479]","['B_2705', 'DPB1_0301', 'DPB1_1101', 'DRB1_1201']",1
